Date,Price,Open,High,Low,Vol.,Change %
10/26/2022,20768.4,20085.6,20979.6,20063.0,380.47K,3.42%
10/25/2022,20081.4,19331.0,20406.3,19248.6,326.35K,3.88%
10/24/2022,19331.4,19562.3,19588.3,19177.1,256.20K,-1.23%
10/23/2022,19571.2,19206.2,19681.1,19092.2,167.04K,1.91%
10/22/2022,19204.4,19169.4,19249.5,19115.8,110.44K,0.22%
10/21/2022,19162.3,19042.2,19245.4,18705.7,269.28K,0.63%
10/20/2022,19042.5,19125.3,19333.9,18935.3,223.53K,-0.42%
10/19/2022,19123.7,19321.4,19358.9,19101.0,186.15K,-1.06%
10/18/2022,19328.1,19562.4,19692.0,19102.3,260.31K,-1.13%
10/17/2022,19548.1,19258.4,19663.2,19163.5,222.81K,1.49%
10/16/2022,19262.0,19065.9,19411.3,19065.9,131.87K,1.01%
10/15/2022,19068.7,19183.9,19218.6,19001.1,113.87K,-0.59%
10/14/2022,19181.2,19381.5,19934.8,19099.0,351.67K,-1.02%
10/13/2022,19379.4,19156.0,19494.3,18206.7,399.70K,1.17%
10/12/2022,19154.5,19067.2,19213.7,19007.4,213.83K,0.50%
10/11/2022,19059.2,19120.0,19262.7,18869.5,243.48K,-0.39%
10/10/2022,19134.6,19436.6,19520.5,19057.0,212.49K,-1.58%
10/09/2022,19441.2,19416.0,19551.8,19329.8,113.90K,0.14%
10/08/2022,19414.6,19526.2,19612.1,19274.7,102.53K,-0.59%
10/07/2022,19530.1,19958.7,20050.8,19355.3,220.89K,-2.16%
10/06/2022,19961.7,20144.4,20436.3,19872.8,320.12K,-0.97%
10/05/2022,20157.1,20332.0,20352.8,19761.9,312.24K,-0.90%
10/04/2022,20340.0,19631.7,20433.3,19506.0,327.05K,3.62%
10/03/2022,19628.7,19071.3,19676.4,19000.6,293.58K,3.00%
10/02/2022,19057.5,19305.9,19389.7,18936.9,206.81K,-1.32%
10/01/2022,19311.8,19414.7,19480.2,19170.9,165.63K,-0.57%
09/30/2022,19422.8,19598.4,20174.8,19208.0,444.34K,-0.87%
09/29/2022,19593.2,19421.0,19630.8,18878.0,406.40K,0.94%
09/28/2022,19410.4,19085.8,19757.4,18505.6,521.42K,1.73%
09/27/2022,19080.7,19228.4,20360.9,18850.8,593.30K,-0.75%
09/26/2022,19225.4,18812.5,19304.8,18693.8,439.19K,2.25%
09/25/2022,18802.8,18913.7,19151.2,18661.1,191.12K,-0.65%
09/24/2022,18925.0,19287.6,19311.3,18811.7,239.53K,-1.91%
09/23/2022,19293.5,19410.1,19477.2,18555.7,385.83K,-0.57%
09/22/2022,19403.4,18463.4,19490.5,18371.5,379.35K,4.94%
09/21/2022,18489.3,18873.6,19771.5,18187.8,384.92K,-2.04%
09/20/2022,18874.8,19548.3,19626.2,18740.4,324.10K,-3.40%
09/19/2022,19538.7,19416.4,19664.7,18276.0,380.50K,0.62%
09/18/2022,19417.7,20112.3,20112.3,19347.7,254.22K,-3.45%
09/17/2022,20112.4,19801.4,20177.2,19760.8,179.36K,1.56%
09/16/2022,19803.0,19709.3,19882.8,19352.4,283.79K,0.51%
09/15/2022,19701.7,20222.3,20321.3,19531.9,333.08K,-2.57%
09/14/2022,20221.9,20167.8,20502.6,19655.4,340.82K,0.23%
09/13/2022,20175.4,22393.5,22702.0,19907.6,431.92K,-9.91%
09/12/2022,22395.3,21831.1,22464.3,21581.4,395.75K,2.56%
09/11/2022,21836.9,21655.7,21836.9,21362.1,280.59K,0.86%
09/10/2022,21650.1,21365.9,21789.7,21138.7,308.02K,1.34%
09/09/2022,21362.9,19312.8,21542.6,19293.4,428.81K,10.58%
09/08/2022,19318.7,19302.7,19445.3,19034.2,262.83K,0.19%
09/07/2022,19281.7,18791.6,19445.7,18546.1,287.35K,2.64%
09/06/2022,18786.1,19805.3,20169.0,18727.7,356.30K,-5.09%
09/05/2022,19793.5,20005.5,20042.6,19650.9,222.54K,-1.03%
09/04/2022,19999.7,19836.0,20017.6,19594.7,145.56K,0.85%
09/03/2022,19831.9,19951.8,20043.1,19660.0,146.64K,-0.60%
09/02/2022,19952.0,20131.9,20427.4,19763.3,246.00K,-0.86%
09/01/2022,20125.5,20039.3,20202.8,19584.8,245.29K,0.38%
08/31/2022,20049.8,19818.5,20475.0,19809.7,276.95K,1.30%
08/30/2022,19792.0,20284.9,20558.4,19560.5,256.63K,-2.48%
08/29/2022,20295.6,19563.7,20395.0,19563.7,210.50K,3.81%
08/28/2022,19551.1,20036.0,20150.5,19545.0,139.30K,-2.41%
08/27/2022,20034.2,20214.9,20341.0,19849.0,162.63K,-1.06%
08/26/2022,20248.8,21557.3,21814.8,20121.9,273.80K,-6.10%
08/25/2022,21563.9,21356.9,21802.0,21325.7,169.88K,0.93%
08/24/2022,21365.3,21526.7,21831.9,21170.9,174.47K,-0.70%
08/23/2022,21515.6,21402.7,21660.3,20920.8,201.00K,0.46%
08/22/2022,21417.1,21510.3,21514.3,20911.8,222.18K,-0.47%
08/21/2022,21517.5,21139.6,21692.0,21077.0,159.20K,1.79%
08/20/2022,21138.8,20854.5,21357.8,20785.7,183.10K,1.48%
08/19/2022,20829.7,23182.9,23195.6,20807.3,284.00K,-10.22%
08/18/2022,23202.0,23331.2,23577.8,23132.6,144.17K,-0.58%
08/17/2022,23337.8,23857.8,24422.9,23191.3,210.66K,-2.17%
08/16/2022,23855.6,24086.8,24241.2,23693.6,179.34K,-1.03%
08/15/2022,24102.9,24315.9,25205.0,23781.9,242.53K,-0.82%
08/14/2022,24301.3,24447.4,24994.9,24172.6,151.21K,-0.57%
08/13/2022,24441.3,24395.4,24882.3,24317.7,152.87K,0.18%
08/12/2022,24397.8,23938.1,24439.6,23615.5,174.17K,1.94%
08/11/2022,23933.9,23956.9,24872.8,23862.9,249.80K,-0.12%
08/10/2022,23963.8,23149.9,24211.1,22718.9,208.87K,3.53%
08/09/2022,23146.0,23809.6,23911.4,22881.5,143.21K,-2.81%
08/08/2022,23816.4,23171.8,24233.9,23159.9,170.96K,2.77%
08/07/2022,23174.7,22952.4,23387.8,22852.0,88.91K,1.00%
08/06/2022,22944.3,23304.5,23343.7,22921.3,83.90K,-1.57%
08/05/2022,23309.8,22620.0,23445.4,22592.9,175.23K,3.08%
08/04/2022,22613.0,22792.5,23216.4,22436.6,154.85K,-0.90%
08/03/2022,22818.8,22984.1,23626.9,22695.2,145.95K,-0.74%
08/02/2022,22988.1,23272.5,23422.5,22668.8,158.07K,-1.21%
08/01/2022,23269.9,23288.8,23483.8,22862.1,144.22K,-0.14%
07/31/2022,23302.8,23643.4,24178.4,23233.7,127.73K,-1.40%
07/30/2022,23633.2,23792.2,24608.2,23521.0,151.16K,-0.59%
07/29/2022,23773.4,23846.9,24338.7,23448.8,198.22K,-0.32%
07/28/2022,23848.8,22965.4,24189.8,22611.4,236.01K,3.88%
07/27/2022,22957.9,21248.9,23024.7,21047.0,210.99K,8.06%
07/26/2022,21245.4,21308.4,21324.0,20735.6,177.82K,-0.26%
07/25/2022,21300.6,22585.7,22653.3,21278.1,180.28K,-5.67%
07/24/2022,22582.0,22462.1,22987.1,22281.1,115.19K,0.59%
07/23/2022,22449.0,22684.1,22991.4,21973.6,122.14K,-0.99%
07/22/2022,22674.4,23158.8,23740.7,22525.1,171.59K,-2.05%
07/21/2022,23149.3,23223.5,23403.3,22361.7,184.82K,-0.31%
07/20/2022,23220.9,23399.0,24255.2,22936.2,238.76K,-0.82%
07/19/2022,23412.1,22438.0,23754.1,21579.7,263.90K,3.90%
07/18/2022,22532.5,20795.3,22721.7,20770.8,239.78K,8.40%
07/17/2022,20786.4,21195.2,21655.5,20755.5,118.20K,-2.00%
07/16/2022,21210.0,20830.4,21559.7,20484.4,121.01K,1.84%
07/15/2022,20825.9,20585.8,21177.5,20395.3,143.36K,1.16%
07/14/2022,20587.9,20235.8,20864.1,19667.5,174.87K,1.66%
07/13/2022,20252.5,19349.6,20252.5,18942.6,209.18K,4.75%
07/12/2022,19335.0,19952.7,20055.0,19284.1,139.51K,-3.16%
07/11/2022,19965.9,20856.0,20856.0,19898.2,137.53K,-4.23%
07/10/2022,20847.8,21591.6,21599.8,20689.5,192.19K,-3.43%
07/09/2022,21588.0,21600.9,21944.2,21338.6,178.49K,-0.11%
07/08/2022,21611.5,21651.8,22490.0,21206.1,403.00K,-0.13%
07/07/2022,21640.3,20568.1,21811.7,20286.7,85.01K,5.24%
07/06/2022,20562.6,20180.0,20659.7,19790.7,82.44K,1.77%
07/05/2022,20205.8,20225.4,20707.4,19324.3,96.05K,-0.07%
07/04/2022,20219.2,19329.4,20307.8,19055.3,74.79K,4.68%
07/03/2022,19314.8,19259.6,19635.3,18793.3,51.09K,0.34%
07/02/2022,19249.3,19281.7,19436.3,19012.7,46.20K,-0.09%
07/01/2022,19266.2,19968.5,20799.0,18979.4,112.02K,-3.29%
06/30/2022,19921.4,20123.0,20161.9,18682.8,93.70K,-0.98%
06/29/2022,20117.9,20279.9,20418.4,19879.1,77.31K,-0.81%
06/28/2022,20282.9,20731.9,21203.1,20215.7,63.80K,-2.18%
06/27/2022,20735.6,21038.1,21499.0,20579.4,64.47K,-1.47%
06/26/2022,21044.9,21510.2,21838.6,20989.6,53.27K,-2.08%
06/25/2022,21492.6,21238.0,21554.6,20922.7,51.46K,1.22%
06/24/2022,21232.8,21107.2,21493.0,20749.9,77.41K,0.62%
06/23/2022,21101.0,19974.7,21195.6,19910.0,83.13K,5.66%
06/22/2022,19970.9,20710.7,20872.8,19786.3,92.12K,-3.65%
06/21/2022,20726.8,20570.9,21691.6,20378.1,104.38K,0.73%
06/20/2022,20577.6,20569.8,21021.2,19666.2,109.02K,-0.03%
06/19/2022,20583.2,18985.0,20764.4,17996.6,128.33K,8.38%
06/18/2022,18992.1,20454.5,20762.8,17635.8,196.44K,-7.16%
06/17/2022,20456.8,20421.4,21318.4,20251.8,86.69K,0.28%
06/16/2022,20399.4,22604.9,22946.7,20238.2,99.68K,-9.66%
06/15/2022,22581.8,22132.7,22757.6,20134.0,200.82K,1.90%
06/14/2022,22161.4,22477.0,23188.3,20860.0,187.19K,-1.28%
06/13/2022,22448.6,26576.9,26858.7,22004.9,254.87K,-15.62%
06/12/2022,26602.9,28450.0,28538.4,26602.9,92.46K,-6.35%
06/11/2022,28406.9,29091.9,29432.0,28166.1,65.90K,-2.35%
06/10/2022,29089.2,30113.7,30324.9,28894.6,76.20K,-3.37%
06/09/2022,30104.7,30225.2,30700.0,29956.4,46.30K,-0.33%
06/08/2022,30204.8,31092.2,31315.0,29876.3,68.54K,-2.97%
06/07/2022,31130.5,31373.1,31557.8,29241.6,110.67K,-0.77%
06/06/2022,31373.1,29926.6,31758.8,29891.6,68.84K,4.88%
06/05/2022,29913.1,29865.8,30172.9,29544.7,23.14K,0.15%
06/04/2022,29869.4,29700.2,29968.0,29491.0,25.62K,0.55%
06/03/2022,29705.8,30452.6,30677.0,29341.2,54.07K,-2.48%
06/02/2022,30461.1,29814.3,30640.6,29600.0,56.96K,2.22%
06/01/2022,29800.6,31811.3,31978.9,29407.5,103.40K,-6.28%
05/31/2022,31797.7,31737.4,32384.6,31226.0,62.49K,0.23%
05/30/2022,31723.8,29454.1,32191.7,29311.8,96.71K,7.65%
05/29/2022,29468.1,29037.1,29560.8,28843.0,27.57K,1.50%
05/28/2022,29031.3,28636.6,29187.3,28541.4,34.50K,1.40%
05/27/2022,28629.8,29222.2,29385.2,28290.0,91.01K,-1.98%
05/26/2022,29208.3,29549.4,29876.4,28058.1,94.58K,-1.15%
05/25/2022,29547.0,29643.7,30209.6,29359.7,59.52K,-0.36%
05/24/2022,29654.6,29126.5,29815.6,28721.5,59.44K,1.90%
05/23/2022,29101.2,30273.1,30652.0,28921.3,63.90K,-3.94%
05/22/2022,30296.2,29445.1,30473.4,29273.5,36.16K,2.88%
05/21/2022,29447.5,29205.7,29635.1,28950.9,20.99K,0.83%
05/20/2022,29205.3,30319.2,30750.2,28756.6,60.52K,-3.68%
05/19/2022,30319.8,28755.7,30534.8,28691.8,67.88K,5.57%
05/18/2022,28719.1,30422.4,30700.0,28667.1,59.75K,-5.67%
05/17/2022,30444.9,29875.4,30733.2,29486.8,56.73K,1.94%
05/16/2022,29864.7,31319.2,31319.2,29141.2,73.08K,-4.64%
05/15/2022,31316.7,30068.9,31390.9,29505.5,46.27K,4.08%
05/14/2022,30089.3,29313.4,30287.7,28669.3,51.10K,2.69%
05/13/2022,29300.0,29017.8,31030.9,28763.8,97.88K,1.06%
05/12/2022,28991.4,29174.2,30149.9,26801.4,204.54K,-0.42%
05/11/2022,29113.6,31006.3,32111.6,27835.2,207.06K,-6.10%
05/10/2022,31005.7,30222.1,32614.3,29817.5,165.64K,3.05%
05/09/2022,30088.9,34041.7,34221.0,30088.9,191.86K,-11.64%
05/08/2022,34054.1,35459.0,35514.2,33781.9,72.44K,-4.00%
05/07/2022,35472.4,36005.3,36134.1,34891.6,34.28K,-1.50%
05/06/2022,36013.8,36553.0,36640.0,35321.4,68.44K,-1.50%
05/05/2022,36563.9,39697.0,39840.0,36205.4,88.71K,-7.88%
05/04/2022,39690.0,37729.0,39997.7,37674.7,62.57K,5.21%
05/03/2022,37723.6,38518.8,38646.7,37525.3,40.31K,-2.06%
05/02/2022,38518.9,38467.8,39104.0,38069.1,53.20K,0.14%
05/01/2022,38465.5,37622.7,38657.7,37442.5,38.84K,2.19%
04/30/2022,37641.0,38603.4,38780.0,37588.7,35.30K,-2.47%
04/29/2022,38596.1,39742.1,39909.9,38197.4,51.45K,-2.89%
04/28/2022,39746.7,39197.4,40318.6,38899.4,56.08K,1.30%
04/27/2022,39235.7,38087.5,39446.9,37910.0,57.12K,2.93%
04/26/2022,38117.2,40432.5,40786.5,37730.0,66.63K,-5.71%
04/25/2022,40426.1,39443.1,40567.9,38278.2,63.04K,2.44%
04/24/2022,39462.0,39436.0,39919.3,39089.6,26.70K,0.06%
04/23/2022,39437.6,39709.2,39957.2,39303.2,20.29K,-0.70%
04/22/2022,39715.1,40473.4,40778.6,39205.9,46.67K,-1.89%
04/21/2022,40480.4,41338.6,42940.9,39877.6,59.31K,-2.10%
04/20/2022,41350.8,41467.9,42172.9,40909.8,40.88K,-0.34%
04/19/2022,41493.2,40801.1,41693.5,40580.0,35.80K,1.70%
04/18/2022,40799.7,39650.1,41052.7,38584.0,54.23K,2.78%
04/17/2022,39696.0,40389.1,40581.4,39567.2,19.98K,-1.68%
04/16/2022,40374.4,40551.6,40673.7,39995.6,15.81K,-0.44%
04/15/2022,40554.5,39916.1,40770.9,39790.0,24.02K,1.55%
04/14/2022,39933.9,41147.8,41500.0,39587.1,36.81K,-2.91%
04/13/2022,41131.8,40087.8,41488.5,39601.7,41.34K,2.66%
04/12/2022,40065.6,39535.5,40642.5,39275.7,57.75K,1.44%
04/11/2022,39496.3,42136.1,42411.7,39300.0,63.56K,-6.25%
04/10/2022,42128.3,42765.2,43395.2,41894.4,22.77K,-1.48%
04/09/2022,42760.4,42233.3,42788.2,42128.0,17.89K,1.14%
04/08/2022,42277.8,43454.0,43935.8,42124.4,42.38K,-2.73%
04/07/2022,43462.9,43136.3,43889.1,42748.8,37.40K,0.68%
04/06/2022,43170.0,45452.6,45499.9,43126.5,60.85K,-5.08%
04/05/2022,45480.0,46574.7,47179.5,45410.0,42.18K,-2.44%
04/04/2022,46615.5,46413.0,46881.5,45145.2,44.65K,0.45%
04/03/2022,46407.0,45818.0,47378.9,45553.8,33.40K,1.32%
04/02/2022,45803.0,46275.0,47154.4,45671.0,37.08K,-1.04%
04/01/2022,46284.6,45533.2,46685.3,44245.7,56.27K,1.69%
03/31/2022,45515.0,47043.5,47565.1,45240.5,48.64K,-3.29%
03/30/2022,47063.6,47429.3,47690.0,46590.5,40.95K,-0.80%
03/29/2022,47442.2,47133.9,48072.3,47046.5,36.78K,0.69%
03/28/2022,47115.6,46808.8,48162.9,46675.6,58.94K,0.60%
03/27/2022,46835.0,44511.3,46911.2,44427.3,41.88K,5.20%
03/26/2022,44518.0,44331.0,44786.0,44093.0,23.04K,0.46%
03/25/2022,44312.7,43965.5,45057.0,43618.5,54.61K,0.72%
03/24/2022,43995.0,42882.8,44188.0,42681.6,56.20K,2.59%
03/23/2022,42882.8,42357.2,42994.0,41789.0,40.82K,1.22%
03/22/2022,42364.1,40997.0,43235.5,40884.9,59.46K,3.28%
03/21/2022,41017.4,41281.8,41499.0,40529.0,39.43K,-0.58%
03/20/2022,41256.1,42201.1,42287.0,40920.0,30.65K,-2.25%
03/19/2022,42204.4,41779.4,42357.0,41530.0,29.07K,1.06%
03/18/2022,41760.9,40930.7,42296.8,40237.3,45.41K,2.08%
03/17/2022,40910.0,41132.0,41397.9,40551.4,37.19K,-0.50%
03/16/2022,41115.5,39309.4,41700.0,38951.0,88.12K,4.67%
03/15/2022,39280.3,39678.3,39850.9,38236.9,46.05K,-0.99%
03/14/2022,39671.4,37778.5,39913.8,37617.6,46.95K,4.97%
03/13/2022,37793.6,38798.5,39270.0,37607.3,32.79K,-2.63%
03/12/2022,38815.4,38691.7,39358.1,38665.5,24.03K,0.22%
03/11/2022,38729.6,39419.7,40175.9,38234.4,59.02K,-1.73%
03/10/2022,39411.8,41944.4,42022.5,38604.5,71.96K,-6.00%
03/09/2022,41926.1,38703.9,42528.1,38663.3,67.39K,8.26%
03/08/2022,38727.3,38021.3,39348.5,37889.1,55.58K,1.85%
03/07/2022,38025.2,38446.0,39531.3,37184.7,63.99K,-1.03%
03/06/2022,38420.8,39393.6,39666.6,38112.2,39.68K,-2.47%
03/05/2022,39394.3,39142.5,39598.9,38627.4,30.36K,0.65%
03/04/2022,39140.5,42442.9,42520.4,38600.0,61.97K,-7.81%
03/03/2022,42458.5,43903.9,44078.7,41848.3,50.94K,-3.29%
03/02/2022,43901.7,44450.9,45298.4,43340.6,57.78K,-1.15%
03/01/2022,44412.5,43204.3,44884.4,42853.7,61.74K,2.88%
02/28/2022,43169.3,37700.0,44046.9,37452.2,73.95K,14.59%
02/27/2022,37674.2,39094.6,39838.2,37038.5,46.23K,-3.69%
02/26/2022,39116.7,39220.0,40088.7,38627.0,29.36K,-0.22%
02/25/2022,39203.4,38336.3,39683.5,38031.2,56.58K,2.30%
02/24/2022,38322.1,37248.5,39578.1,34350.0,120.48K,2.98%
02/23/2022,37212.9,38273.3,39192.9,37067.8,43.56K,-2.68%
02/22/2022,38239.2,37066.2,38414.2,36395.2,53.79K,3.32%
02/21/2022,37008.8,38383.7,39455.6,36857.1,62.35K,-3.47%
02/20/2022,38340.5,40077.6,40115.6,38036.8,33.44K,-4.33%
02/19/2022,40077.1,39978.6,40428.8,39656.4,18.04K,0.22%
02/18/2022,39989.9,40519.4,40926.6,39506.9,43.85K,-1.38%
02/17/2022,40550.9,43870.2,44159.2,40087.8,47.25K,-7.59%
02/16/2022,43881.7,44485.9,44485.9,43371.4,28.47K,-1.49%
02/15/2022,44544.9,42568.6,44729.4,42451.7,38.10K,4.72%
02/14/2022,42535.6,42082.5,42800.0,41582.6,34.01K,1.12%
02/13/2022,42062.9,42197.8,42716.9,41870.0,17.73K,-0.31%
02/12/2022,42194.5,42376.1,42998.9,41735.9,26.56K,-0.45%
02/11/2022,42385.3,43486.9,43901.3,42017.4,44.98K,-2.59%
02/10/2022,43512.3,44385.6,45757.2,43224.1,62.36K,-1.94%
02/09/2022,44375.0,44074.0,44780.6,43146.8,34.43K,0.79%
02/08/2022,44027.0,43862.2,45400.0,42689.6,64.88K,0.46%
02/07/2022,43825.7,42425.5,44460.5,41658.4,51.06K,3.41%
02/06/2022,42379.0,41398.8,42628.3,41173.3,22.41K,2.38%
02/05/2022,41394.7,41558.6,41900.0,40961.9,32.53K,-0.41%
02/04/2022,41563.6,37320.6,41693.1,37027.1,64.70K,11.48%
02/03/2022,37282.8,36898.7,37309.9,36288.7,32.08K,1.11%
02/02/2022,36872.1,38729.8,38844.8,36671.7,35.80K,-4.72%
02/01/2022,38699.5,38465.2,39228.7,38026.8,34.57K,0.57%
01/31/2022,38480.9,37905.5,38723.9,36660.3,36.86K,1.49%
01/30/2022,37917.7,38163.9,38314.9,37381.7,21.43K,-0.65%
01/29/2022,38167.1,37718.5,38683.3,37344.5,26.13K,1.16%
01/28/2022,37728.8,37132.0,37990.0,36169.1,42.15K,1.45%
01/27/2022,37188.0,36780.3,37207.0,35528.7,53.05K,1.09%
01/26/2022,36786.7,36968.2,38871.6,36252.0,69.83K,-0.44%
01/25/2022,36948.8,36675.9,37486.7,35717.9,49.23K,0.72%
01/24/2022,36683.0,36229.0,37395.6,32968.9,91.91K,1.18%
01/23/2022,36255.1,35059.3,36498.5,34643.7,44.28K,3.38%
01/22/2022,35069.2,36446.6,36723.9,34107.7,90.47K,-3.85%
01/21/2022,36473.9,40700.0,41098.7,35511.2,88.86K,-10.43%
01/20/2022,40720.0,41671.7,43488.6,40570.4,42.33K,-2.31%
01/19/2022,41681.2,42389.9,42546.6,41160.0,31.69K,-1.60%
01/18/2022,42358.5,42226.7,42676.6,41298.9,29.32K,0.36%
01/17/2022,42205.2,43081.1,43172.6,41552.0,27.56K,-2.01%
01/16/2022,43072.3,43085.0,43454.0,42643.8,20.60K,-0.01%
01/15/2022,43078.4,43075.7,43767.7,42582.6,21.94K,0.03%
01/14/2022,43063.6,42573.8,43425.0,41846.3,32.64K,1.20%
01/13/2022,42554.0,43897.2,44384.5,42336.5,34.91K,-3.04%
01/12/2022,43888.9,42699.4,44236.9,42470.0,33.94K,2.72%
01/11/2022,42725.0,41828.2,43083.9,41288.1,37.30K,2.14%
01/10/2022,41830.3,41842.5,42236.7,39692.1,50.73K,-0.03%
01/09/2022,41841.9,41679.7,42755.6,41260.0,22.72K,0.43%
01/08/2022,41664.8,41620.4,42297.8,40572.5,32.95K,0.27%
01/07/2022,41551.1,43111.8,43133.0,40859.1,54.84K,-3.60%
01/06/2022,43103.1,43438.7,43771.8,42478.2,38.91K,-0.73%
01/05/2022,43421.3,45884.5,47029.6,42543.1,51.78K,-5.28%
01/04/2022,45841.1,46473.5,47501.0,45605.9,35.52K,-1.26%
01/03/2022,46425.2,47263.2,47550.0,45696.1,27.66K,-1.82%
01/02/2022,47288.0,47719.6,47941.0,46726.2,18.34K,-0.94%
01/01/2022,47738.6,46220.8,47911.6,46220.8,19.60K,3.28%
12/31/2021,46224.4,47080.0,48538.6,45706.5,34.94K,-1.90%
12/30/2021,47120.9,46492.4,47888.4,46000.0,30.38K,1.40%
12/29/2021,46471.1,47589.7,48119.3,46132.6,39.50K,-2.27%
12/28/2021,47549.7,50658.6,50671.9,47350.0,45.85K,-6.21%
12/27/2021,50700.0,50774.6,52008.2,50449.0,28.79K,-0.15%
12/26/2021,50774.6,50394.1,51243.5,49522.8,22.57K,0.76%
12/25/2021,50393.8,50821.3,51133.8,50186.9,19.14K,-0.74%
12/24/2021,50768.8,50842.0,51778.9,50408.0,31.69K,-0.05%
12/23/2021,50791.7,48596.3,51340.6,48047.9,35.19K,4.52%
12/22/2021,48593.0,48885.4,49530.8,48446.2,27.00K,-0.61%
12/21/2021,48892.3,46970.2,49295.0,46650.1,37.71K,4.29%
12/20/2021,46881.4,46669.3,47482.4,45571.1,35.85K,0.37%
12/19/2021,46706.4,46829.3,48261.9,46428.4,29.31K,-0.31%
12/18/2021,46851.6,46149.5,47317.9,45505.1,25.02K,1.47%
12/17/2021,46171.2,47625.0,47993.3,45524.6,43.10K,-3.05%
12/16/2021,47625.0,48881.0,49363.2,47540.9,31.98K,-2.54%
12/15/2021,48865.0,48350.0,49469.7,46567.6,51.63K,1.05%
12/14/2021,48356.8,46716.4,48622.7,46333.1,39.98K,3.57%
12/13/2021,46690.0,50047.8,50183.7,45843.6,50.87K,-6.74%
12/12/2021,50066.7,49399.9,50771.4,48664.8,26.02K,1.58%
12/11/2021,49286.6,47127.4,49474.0,46812.4,28.89K,4.62%
12/10/2021,47110.1,47536.3,49955.9,47000.0,44.23K,-1.03%
12/09/2021,47598.6,50478.8,50777.0,47333.8,37.69K,-5.67%
12/08/2021,50457.9,50584.7,51194.4,48694.9,38.43K,-0.24%
12/07/2021,50581.2,50467.9,51891.6,50059.2,38.25K,0.06%
12/06/2021,50551.8,49406.7,50882.5,47216.6,58.57K,2.39%
12/05/2021,49370.0,49189.8,49657.1,47769.0,45.58K,0.42%
12/04/2021,49165.0,53608.8,53833.8,42567.3,114.20K,-8.26%
12/03/2021,53593.2,56498.4,57529.7,51993.8,58.96K,-5.12%
12/02/2021,56483.7,57161.7,57363.2,55791.6,37.57K,-1.25%
12/01/2021,57197.7,56969.2,59049.4,56500.0,44.96K,0.59%
11/30/2021,56864.4,57781.1,59155.1,55940.3,49.16K,-1.58%
11/29/2021,57774.5,57352.0,58838.0,56707.2,40.13K,0.87%
11/28/2021,57275.4,54658.3,57373.2,53432.3,36.16K,4.61%
11/27/2021,54750.0,53810.8,55259.7,53638.2,29.72K,1.91%
11/26/2021,53726.1,58961.6,59135.3,53522.6,65.93K,-8.82%
11/25/2021,58920.0,57174.1,59374.0,57020.6,42.15K,3.07%
11/24/2021,57164.6,57549.2,57716.7,55900.0,39.61K,-0.71%
11/23/2021,57570.8,56245.6,57850.0,55559.1,49.92K,2.24%
11/22/2021,56311.0,58670.4,59257.8,55640.7,51.72K,-4.09%
11/21/2021,58711.9,59726.9,59988.5,58515.6,31.90K,-1.67%
11/20/2021,59706.0,58057.8,59842.8,57430.5,33.85K,2.83%
11/19/2021,58061.6,56978.7,58304.9,55610.2,50.72K,2.03%
11/18/2021,56908.4,60344.9,60930.3,56511.0,62.17K,-5.74%
11/17/2021,60375.4,60052.1,60808.4,58533.2,46.29K,0.52%
11/16/2021,60064.7,63606.7,63606.7,58610.5,77.46K,-5.55%
11/15/2021,63594.0,65677.4,66304.3,63443.7,37.83K,-2.93%
11/14/2021,65512.1,64404.4,65512.1,63606.6,25.71K,1.73%
11/13/2021,64395.7,64163.4,64905.2,63373.4,22.52K,0.42%
11/12/2021,64128.4,64749.0,65446.4,62306.5,44.49K,-1.00%
11/11/2021,64774.3,64846.9,65588.0,64116.0,37.24K,-0.22%
11/10/2021,64920.0,66972.5,69000.0,62964.1,65.17K,-3.02%
11/09/2021,66943.0,67531.3,68493.0,66323.9,44.66K,-0.85%
11/08/2021,67520.0,63354.9,67784.8,63338.5,54.44K,6.72%
11/07/2021,63267.1,61477.8,63267.1,61328.0,25.52K,2.93%
11/06/2021,61468.7,60944.0,61523.5,60079.4,25.59K,0.84%
11/05/2021,60957.5,61409.9,62546.7,60730.0,31.65K,-0.72%
11/04/2021,61400.7,62896.5,63070.8,60733.0,35.93K,-2.40%
11/03/2021,62912.0,63230.0,63493.0,60930.6,43.40K,-0.47%
11/02/2021,63207.0,60909.8,64250.8,60639.8,46.37K,3.79%
11/01/2021,60900.6,61317.3,62416.4,59613.0,44.69K,-0.65%
10/31/2021,61300.4,61911.6,62390.1,60000.0,39.27K,-0.86%
10/30/2021,61830.1,62251.8,62334.6,60773.5,31.50K,-0.65%
10/29/2021,62235.1,60576.8,62950.0,60314.1,43.97K,2.75%
10/28/2021,60571.5,58434.4,62237.1,58107.3,61.06K,3.66%
10/27/2021,58431.2,60310.3,61444.9,58096.1,62.12K,-3.11%
10/26/2021,60307.7,63077.7,63272.5,59916.5,40.22K,-4.37%
10/25/2021,63060.8,60854.1,63696.2,60655.5,36.85K,3.60%
10/24/2021,60868.6,61285.5,61466.3,59522.9,31.23K,-0.72%
10/23/2021,61310.8,60688.7,61730.0,59733.4,27.63K,1.02%
10/22/2021,60690.3,62202.4,63700.5,60068.1,52.12K,-2.42%
10/21/2021,62198.1,66001.4,66602.8,62088.0,68.54K,-5.70%
10/20/2021,65961.0,64268.4,66973.6,63540.1,51.43K,2.62%
