Date,Price,Open,High,Low,Vol.,Change %
05/31/2023,1873.62,1899.81,1906.20,1852.01,319.26K,-1.42%
05/30/2023,1900.58,1892.73,1915.88,1882.97,272.60K,0.42%
05/29/2023,1892.59,1909.74,1925.68,1878.33,314.58K,-0.82%
05/28/2023,1908.32,1829.89,1914.89,1824.69,378.14K,4.29%
05/27/2023,1829.89,1828.19,1835.93,1817.35,138.86K,0.11%
05/26/2023,1827.79,1805.60,1837.37,1798.10,275.69K,1.23%
05/25/2023,1805.66,1800.03,1817.07,1764.90,350.65K,0.32%
05/24/2023,1799.88,1853.58,1853.58,1781.71,420.82K,-2.92%
05/23/2023,1854.05,1817.39,1868.88,1815.40,396.85K,2.03%
05/22/2023,1817.17,1804.36,1827.36,1792.33,237.51K,0.68%
05/21/2023,1804.90,1820.28,1827.45,1799.00,161.59K,-0.81%
05/20/2023,1819.66,1812.31,1828.04,1807.06,127.68K,0.41%
05/19/2023,1812.31,1800.09,1829.33,1796.95,243.26K,0.63%
05/18/2023,1800.95,1822.93,1831.50,1774.82,293.73K,-1.16%
05/17/2023,1822.11,1824.36,1834.41,1785.76,352.10K,-0.10%
05/16/2023,1823.95,1816.13,1829.96,1797.59,311.43K,0.38%
05/15/2023,1817.13,1799.33,1845.21,1786.60,387.98K,0.99%
05/14/2023,1799.33,1794.87,1822.91,1791.84,218.10K,0.24%
05/13/2023,1795.11,1807.47,1814.58,1786.16,212.90K,-0.67%
05/12/2023,1807.28,1794.82,1812.30,1741.50,565.53K,0.70%
05/11/2023,1794.67,1840.96,1841.00,1774.29,522.10K,-2.51%
05/10/2023,1840.88,1846.63,1886.83,1797.00,639.92K,-0.31%
05/09/2023,1846.53,1847.16,1858.51,1832.05,304.42K,-0.05%
05/08/2023,1847.45,1867.22,1883.44,1813.75,625.74K,-1.26%
05/07/2023,1870.95,1897.36,1931.39,1870.94,413.17K,-1.34%
05/06/2023,1896.33,1994.20,2012.99,1868.05,608.16K,-4.86%
05/05/2023,1993.30,1877.26,1996.60,1875.66,546.55K,6.19%
05/04/2023,1877.07,1904.89,1915.16,1868.18,354.85K,-1.45%
05/03/2023,1904.75,1870.09,1914.99,1844.71,464.91K,1.87%
05/02/2023,1869.74,1830.52,1878.61,1823.21,373.73K,2.13%
05/01/2023,1830.73,1870.92,1885.67,1807.30,446.15K,-2.05%
04/30/2023,1868.97,1907.66,1937.82,1868.97,353.17K,-2.03%
04/29/2023,1907.79,1891.40,1915.89,1886.25,182.06K,0.89%
04/28/2023,1890.93,1909.01,1922.85,1874.99,387.63K,-0.94%
04/27/2023,1908.79,1864.69,1937.55,1862.43,727.45K,2.29%
04/26/2023,1866.01,1866.49,1963.51,1793.82,897.72K,0.00%
04/25/2023,1865.92,1842.03,1877.53,1804.18,457.86K,1.31%
04/24/2023,1841.83,1862.01,1889.14,1810.00,447.85K,-1.08%
04/23/2023,1862.00,1873.78,1881.93,1839.04,344.54K,-0.64%
04/22/2023,1873.93,1848.87,1886.19,1845.66,330.97K,1.36%
04/21/2023,1848.78,1942.62,1955.29,1831.95,688.90K,-4.83%
04/20/2023,1942.69,1933.94,1977.94,1917.73,625.74K,0.35%
04/19/2023,1935.91,2103.00,2104.31,1924.85,775.14K,-7.96%
04/18/2023,2103.33,2074.50,2121.28,2056.87,414.19K,1.38%
04/17/2023,2074.75,2118.64,2119.20,2062.15,426.51K,-2.10%
04/16/2023,2119.36,2089.85,2137.66,2073.27,319.83K,1.38%
04/15/2023,2090.61,2100.00,2110.33,2074.35,321.85K,-0.45%
04/14/2023,2099.99,2011.73,2127.63,2009.54,896.29K,4.37%
04/13/2023,2012.14,1917.67,2018.74,1899.96,676.18K,4.99%
04/12/2023,1916.55,1889.84,1930.43,1857.34,630.86K,1.41%
04/11/2023,1889.87,1910.21,1935.76,1884.68,405.34K,-1.07%
04/10/2023,1910.36,1858.73,1916.53,1847.39,434.66K,2.77%
04/09/2023,1858.92,1848.73,1871.91,1825.59,287.13K,0.54%
04/08/2023,1848.96,1863.49,1879.12,1847.74,197.96K,-0.78%
04/07/2023,1863.45,1872.12,1882.60,1844.42,284.29K,-0.48%
04/06/2023,1872.35,1908.84,1908.84,1855.92,396.09K,-1.92%
04/05/2023,1908.98,1870.66,1936.03,1864.63,548.58K,2.06%
04/04/2023,1870.53,1810.82,1887.41,1802.51,622.30K,3.30%
04/03/2023,1810.79,1794.32,1838.69,1764.26,628.70K,0.88%
04/02/2023,1795.05,1820.58,1824.32,1775.86,321.88K,-1.41%
04/01/2023,1820.79,1822.37,1840.21,1811.66,272.92K,-0.05%
03/31/2023,1821.61,1794.06,1845.57,1782.24,554.56K,1.56%
03/30/2023,1793.60,1793.07,1828.92,1767.01,579.68K,0.02%
03/29/2023,1793.17,1774.12,1825.01,1772.81,536.88K,1.16%
03/28/2023,1772.64,1714.97,1792.27,1702.95,536.56K,3.38%
03/27/2023,1714.61,1773.88,1780.06,1691.42,570.46K,-3.35%
03/26/2023,1774.04,1741.97,1796.78,1739.38,354.91K,1.82%
03/25/2023,1742.33,1749.40,1761.62,1714.43,355.71K,-0.40%
03/24/2023,1749.24,1813.60,1818.53,1728.64,564.85K,-3.57%
03/23/2023,1814.09,1734.57,1852.47,1729.35,731.98K,4.60%
03/22/2023,1734.34,1801.84,1818.48,1710.99,891.29K,-3.73%
03/21/2023,1801.56,1732.44,1833.04,1719.59,742.34K,4.00%
03/20/2023,1732.31,1782.31,1802.79,1723.88,682.82K,-2.69%
03/19/2023,1780.15,1759.24,1838.84,1758.67,541.12K,1.22%
03/18/2023,1758.65,1788.71,1833.79,1751.33,711.67K,-1.72%
03/17/2023,1789.42,1673.48,1796.79,1663.67,907.49K,6.91%
03/16/2023,1673.73,1650.01,1689.08,1634.15,627.98K,1.46%
03/15/2023,1649.60,1699.85,1716.53,1614.93,963.20K,-2.97%
03/14/2023,1700.10,1673.72,1776.65,1655.62,1.28M,1.57%
03/13/2023,1673.83,1582.74,1689.97,1565.70,1.23M,5.93%
03/12/2023,1580.17,1472.00,1584.63,1452.24,1.00M,7.42%
03/11/2023,1471.03,1425.97,1475.81,1408.41,1.37M,3.11%
03/10/2023,1426.71,1436.05,1437.30,1371.36,960.49K,-0.75%
03/09/2023,1437.48,1531.51,1545.98,1413.29,718.44K,-6.23%
03/08/2023,1533.04,1562.41,1569.66,1531.32,460.10K,-1.84%
03/07/2023,1561.79,1565.92,1580.92,1536.26,437.98K,-0.26%
03/06/2023,1565.84,1564.22,1581.16,1555.43,307.72K,0.09%
03/05/2023,1564.36,1566.54,1587.99,1556.86,299.30K,-0.15%
03/04/2023,1566.74,1569.00,1577.01,1550.10,237.65K,-0.17%
03/03/2023,1569.46,1648.27,1649.19,1547.59,742.83K,-4.76%
03/02/2023,1647.86,1665.40,1677.43,1620.20,423.02K,-1.10%
03/01/2023,1666.13,1604.95,1668.53,1595.31,473.90K,3.83%
02/28/2023,1604.69,1633.16,1646.33,1598.69,393.50K,-1.77%
02/27/2023,1633.66,1641.60,1665.01,1609.84,431.92K,-0.48%
02/26/2023,1641.61,1594.62,1648.78,1588.65,308.62K,2.94%
02/25/2023,1594.66,1607.91,1608.61,1562.07,290.11K,-0.84%
02/24/2023,1608.24,1650.55,1663.83,1579.56,512.52K,-2.56%
02/23/2023,1650.52,1643.24,1678.15,1630.93,501.35K,0.43%
02/22/2023,1643.40,1659.66,1666.38,1600.77,529.22K,-0.96%
02/21/2023,1659.41,1703.50,1716.38,1637.13,520.24K,-2.58%
02/20/2023,1703.28,1679.93,1719.10,1651.51,451.40K,1.29%
02/19/2023,1681.51,1691.35,1722.14,1671.16,400.87K,-0.60%
02/18/2023,1691.62,1694.03,1708.72,1681.18,267.38K,-0.14%
02/17/2023,1693.97,1636.61,1720.00,1631.88,579.97K,3.24%
02/16/2023,1640.81,1676.45,1738.86,1635.00,832.30K,-2.07%
02/15/2023,1675.47,1556.19,1676.93,1542.67,581.18K,7.72%
02/14/2023,1555.44,1505.88,1565.16,1494.26,668.95K,3.29%
02/13/2023,1505.90,1515.18,1525.56,1464.12,643.15K,-0.63%
02/12/2023,1515.44,1538.51,1547.29,1495.06,286.87K,-1.49%
02/11/2023,1538.33,1513.05,1542.65,1508.06,289.67K,1.62%
02/10/2023,1513.80,1544.54,1554.19,1499.52,484.68K,-2.04%
02/09/2023,1545.34,1651.01,1656.00,1531.22,658.00K,-6.40%
02/08/2023,1651.02,1672.42,1694.32,1631.14,417.97K,-1.22%
02/07/2023,1671.43,1613.20,1676.81,1613.20,451.93K,3.58%
02/06/2023,1613.71,1628.84,1657.75,1606.60,384.10K,-0.97%
02/05/2023,1629.45,1666.09,1671.90,1612.70,413.57K,-2.25%
02/04/2023,1666.92,1663.39,1694.63,1646.10,308.14K,0.19%
02/03/2023,1663.78,1644.56,1673.57,1628.73,465.56K,1.35%
02/02/2023,1641.56,1643.72,1710.24,1632.60,628.35K,-0.04%
02/01/2023,1642.18,1585.51,1647.28,1560.22,474.68K,3.59%
01/31/2023,1585.25,1566.00,1602.00,1562.03,348.47K,1.20%
01/30/2023,1566.50,1644.81,1647.32,1540.29,595.08K,-4.83%
01/29/2023,1646.00,1572.11,1657.18,1566.91,551.82K,4.63%
01/28/2023,1573.11,1597.62,1605.95,1561.38,313.56K,-1.53%
01/27/2023,1597.61,1602.14,1620.12,1560.24,512.50K,-0.31%
01/26/2023,1602.60,1613.59,1629.83,1581.74,533.32K,-0.53%
01/25/2023,1611.22,1553.98,1638.98,1523.70,646.45K,3.55%
01/24/2023,1555.97,1626.00,1641.20,1539.60,462.28K,-4.34%
01/23/2023,1626.53,1627.18,1643.71,1591.82,407.24K,-0.03%
01/22/2023,1627.01,1626.68,1662.10,1609.36,431.74K,0.09%
01/21/2023,1625.49,1655.36,1678.51,1622.88,494.56K,-2.08%
01/20/2023,1660.02,1550.81,1662.28,1543.24,440.92K,7.02%
01/19/2023,1551.09,1510.63,1560.69,1510.63,308.69K,2.64%
01/18/2023,1511.24,1566.18,1604.75,1505.36,752.35K,-3.41%
01/17/2023,1564.63,1576.60,1603.29,1544.30,506.70K,-0.78%
01/16/2023,1576.93,1551.79,1598.18,1526.46,574.57K,1.56%
01/15/2023,1552.69,1549.31,1564.36,1517.35,387.73K,0.17%
01/14/2023,1550.06,1450.88,1574.44,1449.48,940.70K,6.84%
01/13/2023,1450.89,1415.15,1463.51,1402.01,499.35K,2.46%
01/12/2023,1416.08,1389.52,1435.99,1365.45,878.39K,1.89%
01/11/2023,1389.84,1335.63,1392.37,1322.10,472.34K,4.10%
01/10/2023,1335.14,1320.33,1344.42,1316.92,459.70K,1.11%
01/09/2023,1320.49,1290.22,1344.38,1285.94,582.00K,2.50%
01/08/2023,1288.25,1264.24,1288.71,1259.17,212.71K,1.93%
01/07/2023,1263.90,1269.02,1270.96,1261.42,129.47K,-0.41%
01/06/2023,1269.13,1251.49,1274.82,1240.34,342.41K,1.45%
01/05/2023,1250.94,1256.76,1259.05,1242.90,272.83K,-0.47%
01/04/2023,1256.91,1214.96,1266.97,1212.89,457.67K,3.49%
01/03/2023,1214.55,1214.00,1219.73,1206.82,205.59K,0.05%
01/02/2023,1213.90,1200.61,1220.67,1193.75,252.81K,1.12%
01/01/2023,1200.51,1195.92,1204.10,1191.64,117.85K,0.41%
12/31/2022,1195.65,1200.32,1207.71,1193.15,139.35K,-0.36%
12/30/2022,1199.99,1200.50,1202.11,1186.08,266.04K,-0.07%
12/29/2022,1200.80,1190.53,1205.27,1187.16,249.10K,0.91%
12/28/2022,1189.93,1211.44,1214.18,1184.18,367.81K,-1.78%
12/27/2022,1211.55,1228.19,1233.10,1202.04,262.62K,-1.31%
12/26/2022,1227.62,1219.00,1230.35,1213.01,162.50K,0.74%
12/25/2022,1218.65,1220.42,1223.78,1201.21,231.67K,-0.15%
12/24/2022,1220.44,1219.98,1226.19,1214.70,123.68K,0.04%
12/23/2022,1219.99,1218.06,1228.35,1212.81,278.70K,0.21%
12/22/2022,1217.46,1213.37,1229.34,1185.24,336.84K,0.29%
12/21/2022,1213.92,1216.89,1218.62,1205.45,245.72K,-0.27%
12/20/2022,1217.18,1167.56,1229.00,1163.57,465.20K,4.23%
12/19/2022,1167.82,1183.81,1194.49,1152.53,296.84K,-1.25%
12/18/2022,1182.64,1187.17,1196.53,1172.80,252.19K,-0.38%
12/17/2022,1187.15,1165.99,1189.17,1162.75,328.93K,1.76%
12/16/2022,1166.67,1266.11,1279.27,1156.86,751.43K,-7.86%
12/15/2022,1266.26,1307.42,1311.05,1260.88,390.14K,-3.13%
12/14/2022,1307.24,1319.57,1348.41,1302.73,554.42K,-1.02%
12/13/2022,1320.73,1275.45,1344.99,1255.76,659.38K,3.59%
12/12/2022,1274.98,1262.18,1278.35,1241.40,363.82K,0.92%
12/11/2022,1263.39,1266.34,1282.82,1258.63,180.41K,-0.25%
12/10/2022,1266.61,1262.87,1281.17,1259.97,182.25K,0.30%
12/09/2022,1262.85,1279.91,1290.97,1257.02,405.99K,-1.36%
12/08/2022,1280.24,1231.58,1289.71,1223.24,406.66K,4.00%
12/07/2022,1231.03,1271.57,1275.18,1221.10,398.58K,-3.16%
12/06/2022,1271.25,1259.44,1273.99,1243.75,301.65K,0.93%
12/05/2022,1259.54,1279.17,1303.84,1248.68,391.61K,-1.58%
12/04/2022,1279.73,1240.11,1284.19,1240.11,324.79K,3.17%
12/03/2022,1240.44,1295.88,1302.56,1237.83,347.14K,-4.26%
12/02/2022,1295.69,1276.14,1295.76,1266.13,371.59K,1.54%
12/01/2022,1276.04,1293.97,1295.80,1263.57,430.06K,-1.42%
11/30/2022,1294.39,1216.66,1304.93,1213.42,815.68K,6.40%
11/29/2022,1216.54,1167.70,1226.49,1159.76,512.06K,4.18%
11/28/2022,1167.71,1192.32,1199.06,1151.99,478.86K,-2.15%
11/27/2022,1193.35,1205.23,1222.80,1191.11,286.39K,-0.98%
11/26/2022,1205.14,1199.48,1229.16,1196.93,379.95K,0.59%
11/25/2022,1198.08,1203.38,1204.75,1172.72,391.32K,-0.47%
11/24/2022,1203.74,1184.69,1217.43,1180.90,486.12K,1.51%
11/23/2022,1185.79,1138.12,1189.13,1128.59,637.35K,4.04%
11/22/2022,1139.78,1107.10,1141.61,1077.90,748.98K,2.92%
11/21/2022,1107.49,1142.49,1143.96,1082.01,922.55K,-3.10%
11/20/2022,1142.88,1217.25,1226.13,1135.72,531.15K,-6.14%
11/19/2022,1217.67,1207.73,1231.15,1206.81,209.69K,0.86%
11/18/2022,1207.34,1222.07,1225.41,1201.53,363.37K,0.03%
11/17/2022,1207.00,1217.54,1227.76,1185.58,532.95K,0.07%
11/16/2022,1206.19,1252.81,1267.62,1188.81,666.32K,-3.77%
11/15/2022,1253.46,1243.50,1289.21,1235.47,632.85K,0.87%
11/14/2022,1242.63,1222.09,1288.97,1175.37,934.59K,1.74%
11/13/2022,1221.41,1256.95,1274.23,1205.61,547.46K,-2.77%
11/12/2022,1256.22,1288.51,1291.37,1239.33,547.79K,-2.52%
11/11/2022,1288.72,1298.33,1307.24,1202.86,1.31M,-0.80%
11/10/2022,1299.17,1101.02,1347.07,1089.03,1.98M,18.03%
11/09/2022,1100.68,1332.97,1337.08,1076.30,2.50M,-17.57%
11/08/2022,1335.23,1568.03,1576.01,1244.08,2.34M,-14.82%
11/07/2022,1567.46,1567.22,1608.00,1547.17,642.61K,-0.23%
11/06/2022,1571.03,1626.78,1637.29,1565.64,414.50K,-3.44%
11/05/2022,1627.00,1645.31,1664.42,1623.52,351.23K,-1.09%
11/04/2022,1645.01,1530.81,1666.22,1528.55,935.52K,7.45%
11/03/2022,1531.01,1517.67,1558.74,1515.74,560.29K,0.79%
11/02/2022,1519.08,1578.66,1618.85,1503.34,981.52K,-3.83%
11/01/2022,1579.63,1572.75,1609.23,1564.67,527.44K,0.43%
10/31/2022,1572.86,1590.71,1634.10,1550.70,810.30K,-1.11%
10/30/2022,1590.45,1619.92,1638.41,1577.24,476.15K,-1.80%
10/29/2022,1619.61,1554.03,1660.00,1548.82,914.09K,4.20%
10/28/2022,1554.40,1514.12,1572.59,1490.12,859.14K,2.66%
10/27/2022,1514.17,1564.83,1575.90,1508.23,869.62K,-3.32%
10/26/2022,1566.13,1461.00,1589.69,1458.64,1.24M,7.30%
10/25/2022,1459.53,1343.62,1522.29,1335.36,1.13M,8.61%
10/24/2022,1343.88,1363.68,1369.31,1324.22,611.84K,-1.49%
10/23/2022,1364.19,1314.04,1370.93,1301.77,432.28K,3.85%
10/22/2022,1313.62,1300.42,1318.74,1294.59,221.77K,1.07%
10/21/2022,1299.75,1282.54,1306.24,1257.94,468.12K,1.32%
10/20/2022,1282.82,1285.36,1310.45,1272.75,428.51K,-0.20%
10/19/2022,1285.34,1310.75,1313.47,1282.48,368.62K,-1.94%
10/18/2022,1310.81,1332.72,1341.21,1287.51,572.72K,-1.55%
10/17/2022,1331.40,1305.59,1338.38,1296.43,459.86K,1.95%
10/16/2022,1305.95,1274.67,1314.51,1274.67,293.27K,2.43%
10/15/2022,1274.93,1297.08,1301.47,1264.87,287.11K,-1.68%
10/14/2022,1296.75,1287.28,1342.04,1284.09,669.75K,0.73%
10/13/2022,1287.30,1294.50,1299.70,1196.64,945.59K,-0.56%
10/12/2022,1294.57,1280.20,1305.50,1275.79,369.73K,1.14%
10/11/2022,1279.96,1288.36,1297.53,1269.37,429.42K,-0.78%
10/10/2022,1290.03,1323.14,1337.56,1288.65,393.66K,-2.52%
10/09/2022,1323.42,1315.28,1328.54,1308.18,186.23K,0.64%
10/08/2022,1315.05,1330.77,1336.65,1304.07,203.43K,-1.21%
10/07/2022,1331.09,1351.95,1361.20,1319.21,492.04K,-1.56%
10/06/2022,1352.16,1351.51,1382.99,1347.80,573.96K,0.01%
10/05/2022,1352.05,1361.79,1364.00,1317.54,483.49K,-0.69%
10/04/2022,1361.50,1323.22,1367.13,1318.77,476.23K,2.88%
10/03/2022,1323.40,1277.01,1329.17,1266.93,483.78K,3.75%
10/02/2022,1275.52,1311.79,1317.41,1272.35,371.50K,-2.76%
10/01/2022,1311.78,1327.78,1333.57,1303.19,252.11K,-1.27%
09/30/2022,1328.72,1336.13,1372.48,1316.51,740.74K,-0.55%
09/29/2022,1336.10,1337.94,1351.60,1289.64,770.56K,-0.09%
09/28/2022,1337.35,1329.00,1354.65,1261.29,919.43K,0.69%
09/27/2022,1328.17,1336.22,1399.49,1305.56,860.65K,-0.66%
09/26/2022,1337.01,1295.18,1338.82,1279.67,798.76K,3.31%
09/25/2022,1294.21,1316.85,1335.71,1271.90,515.97K,-1.73%
09/24/2022,1317.00,1327.86,1348.92,1308.06,517.13K,-0.83%
09/23/2022,1328.00,1326.63,1356.61,1265.29,974.02K,0.15%
09/22/2022,1325.99,1246.73,1346.25,1237.95,904.30K,6.26%
09/21/2022,1247.90,1323.24,1388.31,1222.32,1.19M,-5.70%
09/20/2022,1323.32,1375.96,1384.42,1315.30,658.12K,-3.83%
09/19/2022,1376.00,1334.82,1391.48,1284.75,974.88K,3.06%
09/18/2022,1335.11,1469.13,1469.13,1327.28,804.34K,-9.10%
09/17/2022,1468.69,1433.11,1475.05,1409.44,421.59K,2.42%
09/16/2022,1433.95,1474.94,1483.34,1411.08,693.48K,-2.62%
09/15/2022,1472.52,1632.21,1653.59,1461.21,1.34M,-10.09%
09/14/2022,1637.85,1574.63,1646.08,1556.95,764.36K,4.03%
09/13/2022,1574.39,1716.08,1751.19,1562.19,1.13M,-8.28%
09/12/2022,1716.43,1762.70,1782.70,1694.02,631.59K,-2.86%
09/11/2022,1766.99,1775.84,1786.76,1722.53,409.26K,-0.41%
09/10/2022,1774.35,1718.31,1788.04,1707.77,411.05K,3.23%
09/09/2022,1718.78,1635.36,1743.38,1631.22,837.41K,5.14%
09/08/2022,1634.78,1630.41,1660.86,1596.00,645.38K,0.32%
09/07/2022,1629.57,1560.30,1657.16,1493.38,850.81K,4.60%
09/06/2022,1557.84,1618.72,1686.30,1555.87,1.01M,-3.69%
09/05/2022,1617.49,1579.06,1628.78,1557.67,503.49K,2.45%
09/04/2022,1578.86,1557.35,1580.72,1541.18,296.58K,1.37%
09/03/2022,1557.57,1574.65,1581.55,1536.06,321.44K,-1.12%
09/02/2022,1575.23,1586.17,1647.58,1547.63,919.04K,-0.65%
09/01/2022,1585.48,1554.56,1597.48,1514.78,728.68K,1.95%
08/31/2022,1555.18,1525.06,1616.98,1525.06,949.31K,2.10%
08/30/2022,1523.22,1551.63,1605.36,1475.59,1.00M,-1.89%
08/29/2022,1552.52,1428.39,1559.37,1424.49,826.49K,8.86%
08/28/2022,1426.20,1491.07,1507.95,1424.63,544.82K,-4.33%
08/27/2022,1490.76,1508.26,1518.12,1449.19,756.59K,-1.14%
08/26/2022,1507.97,1694.51,1703.41,1490.70,1.15M,-11.05%
08/25/2022,1695.34,1655.87,1720.89,1654.73,602.95K,2.34%
08/24/2022,1656.64,1665.31,1691.29,1606.04,744.71K,-0.53%
08/23/2022,1665.40,1624.28,1673.32,1564.31,940.25K,2.37%
08/22/2022,1626.83,1617.45,1627.12,1531.89,940.86K,0.53%
08/21/2022,1618.23,1576.03,1644.87,1563.92,780.66K,2.71%
08/20/2022,1575.58,1609.01,1654.81,1525.49,915.14K,-2.11%
08/19/2022,1609.52,1846.19,1846.91,1607.66,1.42M,-12.84%
08/18/2022,1846.56,1834.25,1880.27,1822.06,605.82K,0.67%
08/17/2022,1834.25,1877.71,1956.78,1821.01,951.83K,-2.26%
08/16/2022,1876.68,1898.49,1914.06,1856.40,622.79K,-1.24%
08/15/2022,1900.25,1936.25,2012.06,1873.46,949.19K,-1.80%
08/14/2022,1935.03,1983.08,2028.43,1909.47,569.54K,-2.45%
08/13/2022,1983.54,1957.75,2019.01,1946.62,695.89K,1.33%
08/12/2022,1957.55,1880.66,1961.46,1856.91,717.57K,4.11%
08/11/2022,1880.29,1852.61,1930.68,1850.70,1.11M,1.45%
08/10/2022,1853.42,1702.45,1881.18,1657.55,1.32M,8.85%
08/09/2022,1702.80,1777.56,1789.61,1668.56,818.27K,-4.25%
08/08/2022,1778.35,1699.74,1813.17,1694.81,781.51K,4.59%
08/07/2022,1700.27,1690.64,1728.97,1669.40,440.09K,0.57%
08/06/2022,1690.56,1735.36,1749.44,1687.95,523.51K,-2.72%
08/05/2022,1737.91,1608.25,1740.29,1605.76,1.01M,8.15%
08/04/2022,1606.94,1616.55,1661.11,1581.34,735.60K,-0.69%
08/03/2022,1618.04,1630.76,1682.28,1591.57,777.72K,-0.82%
08/02/2022,1631.44,1631.57,1675.49,1559.54,1.08M,0.08%
08/01/2022,1630.15,1676.56,1702.56,1607.39,801.65K,-2.97%
07/31/2022,1680.07,1697.31,1753.41,1667.34,695.92K,-0.93%
07/30/2022,1695.79,1724.17,1741.21,1674.38,735.78K,-1.45%
07/29/2022,1720.74,1724.62,1764.69,1658.16,1.21M,-0.31%
07/28/2022,1726.11,1636.11,1781.37,1597.44,1.58M,5.51%
07/27/2022,1635.98,1449.63,1643.90,1421.13,1.51M,12.76%
07/26/2022,1450.91,1439.11,1451.37,1357.70,1.20M,0.85%
07/25/2022,1438.62,1598.44,1608.07,1438.51,1.42M,-9.99%
07/24/2022,1598.22,1548.90,1659.76,1547.82,1.01M,3.14%
07/23/2022,1549.56,1535.01,1596.01,1490.17,851.32K,0.96%
07/22/2022,1534.78,1575.38,1645.01,1520.41,1.17M,-2.60%
07/21/2022,1575.74,1520.44,1599.48,1466.17,1.25M,3.64%
07/20/2022,1520.44,1542.29,1618.14,1488.54,1.35M,-1.50%
07/19/2022,1543.67,1583.31,1619.81,1494.75,1.85M,-2.59%
07/18/2022,1584.77,1339.09,1590.80,1336.74,2.03M,18.46%
07/17/2022,1337.84,1355.83,1385.32,1323.20,1.25M,-1.34%
07/16/2022,1355.97,1231.15,1399.56,1192.09,1.49M,10.16%
07/15/2022,1230.92,1192.83,1284.94,1182.19,1.47M,3.20%
07/14/2022,1192.78,1114.20,1209.98,1072.42,1.61M,6.89%
07/13/2022,1115.93,1039.72,1116.24,1012.57,2.04M,7.44%
07/12/2022,1038.63,1095.73,1097.76,1036.00,1.26M,-5.27%
07/11/2022,1096.45,1168.06,1170.64,1093.40,1.20M,-6.07%
07/10/2022,1167.35,1217.12,1219.23,1155.40,1.02M,-4.07%
07/09/2022,1216.93,1214.91,1232.61,1205.30,577.18K,0.03%
07/08/2022,1216.52,1239.60,1275.99,1194.15,1.19M,-1.75%
07/07/2022,1238.19,1186.57,1252.76,1163.93,1.00M,4.36%
07/06/2022,1186.48,1133.22,1201.78,1112.09,1.21M,4.63%
07/05/2022,1134.03,1149.84,1170.80,1079.38,1.40M,-1.50%
07/04/2022,1151.27,1073.62,1159.96,1046.02,1.15M,7.19%
07/03/2022,1074.06,1067.52,1086.86,1041.71,644.78K,0.70%
07/02/2022,1066.62,1059.82,1077.50,1029.11,714.86K,0.73%
07/01/2022,1058.91,1071.20,1109.73,1035.88,1.56M,-0.91%
06/30/2022,1068.66,1100.01,1106.00,1000.89,1.42M,-2.81%
06/29/2022,1099.54,1143.78,1155.04,1088.01,1.30M,-3.89%
06/28/2022,1144.02,1191.91,1234.79,1137.70,1.10M,-3.93%
06/27/2022,1190.87,1197.74,1237.01,1176.92,868.59K,-0.58%
06/26/2022,1197.82,1242.64,1276.78,1196.04,884.36K,-3.54%
06/25/2022,1241.80,1226.08,1255.68,1181.23,861.79K,1.36%
06/24/2022,1225.11,1145.78,1244.94,1132.95,1.34M,7.06%
06/23/2022,1144.31,1049.17,1153.00,1046.74,1.28M,9.08%
06/22/2022,1049.07,1127.17,1127.17,1045.72,1.31M,-6.84%
06/21/2022,1126.06,1128.00,1192.85,1110.85,1.31M,-0.20%
06/20/2022,1128.29,1129.35,1165.53,1056.99,1.72M,-0.01%
06/19/2022,1128.45,994.81,1151.94,938.34,2.02M,13.35%
06/18/2022,995.58,1085.65,1097.02,883.62,2.31M,-8.37%
06/17/2022,1086.58,1069.98,1116.54,1052.31,1.22M,1.69%
06/16/2022,1068.54,1239.65,1254.25,1052.60,1.45M,-13.68%
06/15/2022,1237.95,1208.73,1244.65,1016.99,3.12M,2.23%
06/14/2022,1210.94,1207.01,1261.07,1078.41,2.72M,0.38%
06/13/2022,1206.34,1434.13,1453.99,1168.65,3.63M,-15.95%
06/12/2022,1435.29,1533.29,1541.83,1430.97,1.56M,-6.28%
06/11/2022,1531.39,1664.09,1681.47,1503.11,1.22M,-7.92%
06/10/2022,1663.02,1787.36,1803.72,1657.30,955.13K,-6.99%
06/09/2022,1788.00,1792.10,1832.69,1778.03,535.62K,-0.28%
06/08/2022,1792.96,1812.54,1837.38,1766.89,941.29K,-1.10%
06/07/2022,1812.94,1860.08,1870.92,1727.74,1.40M,-2.53%
06/06/2022,1860.00,1807.58,1919.35,1804.74,804.36K,2.98%
06/05/2022,1806.14,1806.15,1829.09,1773.48,371.98K,0.09%
06/04/2022,1804.57,1775.23,1815.16,1748.87,388.27K,1.65%
06/03/2022,1775.22,1833.97,1843.18,1741.14,741.38K,-3.24%
06/02/2022,1834.65,1818.21,1850.98,1784.03,789.00K,0.94%
06/01/2022,1817.65,1942.49,1971.05,1772.02,1.04M,-6.39%
05/31/2022,1941.78,1999.39,2015.00,1929.13,751.05K,-2.83%
05/30/2022,1998.30,1811.64,2009.74,1804.34,814.80K,10.19%
05/29/2022,1813.52,1792.79,1824.72,1764.68,432.42K,1.19%
05/28/2022,1792.22,1727.44,1807.66,1722.84,558.27K,3.94%
05/27/2022,1724.33,1795.41,1820.74,1707.56,1.30M,-3.86%
05/26/2022,1793.48,1943.03,1964.97,1744.99,1.17M,-7.69%
05/25/2022,1942.91,1978.31,2020.48,1937.64,524.69K,-1.84%
